SCRUB_ITEM,TIME_DIM_KEY,SCRUB_TRANS_NO,TRANS_SEQ_NO,UNIT_QTY,UNIT_PRICE,UNIT_COST
83,20200623,33610,1,1.000,149.99,122.400
83,20200623,33611,1,1.000,149.99,122.400
83,20200623,33612,1,1.000,149.99,122.400
83,20200623,33613,2,1.000,149.99,122.400
83,20200623,33614,1,1.000,149.99,122.400
83,20200623,33615,1,1.000,149.99,122.400
83,20200623,33618,1,1.000,149.99,122.400
83,20200624,33678,1,1.000,149.99,122.400
83,20200624,33679,1,1.000,149.99,122.400
83,20200624,33680,1,1.000,149.99,122.400
83,20200624,33681,1,1.000,149.99,122.400
83,20200624,33682,1,1.000,149.99,122.400
83,20200624,33683,1,1.000,149.99,122.400
83,20200624,33684,1,1.000,149.99,122.400
83,20200624,33685,1,1.000,149.99,122.400
83,20200624,33686,1,1.000,149.99,122.400
83,20200624,33687,1,1.000,149.99,122.400
83,20200624,33688,1,1.000,149.99,122.400
83,20200625,33753,1,-1.000,149.99,122.400
83,20200625,33782,1,1.000,149.99,122.400
83,20200625,33783,1,1.000,149.99,122.400
83,20200625,33784,1,1.000,149.99,122.400
83,20200625,33785,1,1.000,149.99,122.400
83,20200625,33786,1,1.000,149.99,122.400
83,20200625,33787,1,1.000,149.99,122.400
83,20200625,33788,1,1.000,149.99,122.400
83,20200625,33789,1,1.000,149.99,122.400
83,20200625,33790,1,1.000,149.99,122.400
83,20200626,33934,1,1.000,149.99,122.400
83,20200626,33935,1,1.000,149.99,122.400
83,20200626,33936,1,1.000,149.99,122.400
83,20200630,34036,1,1.000,149.99,122.400
83,20200630,34037,1,1.000,149.99,122.400
83,20200630,34038,1,1.000,149.99,122.400
83,20200630,34039,1,1.000,149.99,122.400
83,20200630,34040,1,1.000,149.99,122.400
83,20200630,34041,1,1.000,149.99,122.400
83,20200630,34042,1,1.000,149.99,122.400
83,20200630,34043,1,1.000,149.99,122.400
83,20200630,34044,1,1.000,149.99,122.400
83,20200630,34045,1,1.000,149.99,122.400
83,20200630,34046,1,1.000,149.99,122.400
83,20200630,34047,1,1.000,149.99,122.400
83,20200630,34048,2,1.000,149.99,122.400
83,20200630,34049,1,1.000,149.99,122.400
83,20200630,34051,1,1.000,149.99,122.400
83,20200630,34052,2,1.000,149.99,122.400
83,20200630,34053,2,1.000,149.99,122.400
83,20200630,34054,1,1.000,149.99,122.400
83,20200630,34055,1,1.000,149.99,122.400
83,20200630,34056,1,1.000,149.99,122.400
83,20200630,34057,1,1.000,149.99,122.400
83,20200701,34205,1,1.000,149.99,122.400
83,20200701,34206,1,1.000,149.99,122.400
83,20200701,34207,1,1.000,149.99,122.400
83,20200701,34209,1,1.000,149.99,122.400
83,20200701,34210,1,1.000,149.99,122.400
83,20200701,34211,1,1.000,149.99,122.400
83,20200701,34212,1,1.000,149.99,122.400
83,20200701,34213,1,1.000,149.99,122.400
83,20200701,34215,1,1.000,149.99,122.400
83,20200701,34216,3,1.000,149.99,122.400
83,20200701,34217,1,1.000,149.99,122.400
83,20200701,34218,1,1.000,149.99,122.400
83,20200701,34220,1,1.000,149.99,122.400
83,20200701,34221,1,1.000,149.99,122.400
83,20200701,34304,1,1.000,149.99,122.400
83,20200701,34305,1,1.000,149.99,122.400
83,20200701,34306,1,1.000,149.99,122.400
83,20200701,34309,1,1.000,149.99,122.400
83,20200702,34381,1,1.000,149.99,122.400
83,20200702,34382,1,1.000,149.99,122.400
83,20200702,34383,1,1.000,149.99,122.400
83,20200702,34384,1,1.000,149.99,122.400
83,20200706,34538,1,1.000,149.99,122.400
83,20200706,34540,1,1.000,149.99,122.400
83,20200706,34541,1,1.000,149.99,122.400
83,20200706,34544,1,1.000,149.99,122.400
83,20200706,34545,1,1.000,149.99,122.400
83,20200706,34546,1,1.000,149.99,122.400
83,20200706,34549,1,1.000,149.99,122.400
83,20200706,34550,1,1.000,149.99,122.400
83,20200706,34551,1,1.000,149.99,122.400
83,20200707,34566,1,-1.000,149.99,122.400
83,20200707,34622,2,1.000,199.99,122.400
83,20200707,34623,1,1.000,149.99,122.400
83,20200707,34624,1,1.000,149.99,122.400
83,20200707,34625,1,1.000,149.99,122.400
83,20200707,34626,2,1.000,149.99,122.400
83,20200707,34627,1,1.000,149.99,122.400
83,20200707,34628,1,1.000,149.99,122.400
83,20200707,34629,1,1.000,149.99,122.400
83,20200707,34630,1,1.000,149.99,122.400
83,20200707,34632,1,1.000,199.99,122.400
83,20200708,34679,1,1.000,199.99,122.400
83,20200709,34713,1,-1.000,149.99,122.400
83,20200709,34729,1,1.000,149.99,122.400
83,20200709,34730,1,1.000,149.99,122.400
83,20200709,34731,1,1.000,149.99,122.400
83,20200709,34732,1,1.000,149.99,122.400
83,20200709,34733,1,1.000,149.99,122.400
83,20200710,34777,1,1.000,149.99,122.400
83,20200712,34788,1,-1.000,149.99,122.400
83,20200713,34849,1,1.000,149.99,122.400
83,20200713,34851,1,1.000,149.99,122.400
83,20200713,34852,1,1.000,149.99,122.400
83,20200713,34853,1,1.000,149.99,122.400
83,20200713,34854,1,1.000,149.99,122.400
83,20200713,34855,1,1.000,149.99,122.400
83,20200713,34856,1,1.000,149.99,122.400
83,20200713,34857,1,1.000,149.99,122.400
83,20200713,34858,1,1.000,149.99,122.400
83,20200713,34859,1,1.000,149.99,122.400
83,20200713,34861,1,1.000,149.99,122.400
83,20200714,34917,1,-1.000,149.99,122.400
83,20200714,34940,1,1.000,149.99,122.400
83,20200715,34970,1,1.000,149.99,122.400
83,20200715,34972,1,1.000,149.99,122.400
83,20200716,35046,1,1.000,149.99,122.400
83,20200716,35047,1,1.000,149.99,122.400
83,20200716,35048,1,1.000,149.99,122.400
83,20200716,35049,1,1.000,149.99,122.400
83,20200716,35050,1,1.000,149.99,122.400
83,20200716,35051,1,1.000,149.99,122.400
83,20200716,35052,1,1.000,149.99,122.400
83,20200717,35074,1,1.000,149.99,122.400
83,20200717,35075,2,1.000,149.99,122.400
83,20200717,35076,1,1.000,149.99,122.400
83,20200717,35077,1,1.000,149.99,122.400
83,20200721,35143,1,1.000,149.99,122.400
83,20200721,35144,1,1.000,149.99,122.400
83,20200721,35145,1,1.000,149.99,122.400
83,20200721,35146,1,1.000,149.99,122.400
83,20200721,35147,1,1.000,149.99,122.400
83,20200721,35148,1,1.000,149.99,122.400
83,20200721,35149,1,1.000,149.99,122.400
83,20200721,35150,1,1.000,149.99,122.400
83,20200721,35151,1,1.000,149.99,122.400
83,20200721,35152,1,1.000,149.99,122.400
83,20200721,35153,1,1.000,149.99,122.400
83,20200721,35154,1,1.000,149.99,122.400
83,20200721,35155,1,1.000,149.99,122.400
83,20200721,35156,1,1.000,149.99,122.400
83,20200723,35260,1,-1.000,149.99,122.400
83,20200723,35295,2,1.000,199.99,122.400
83,20200723,35296,2,1.000,199.99,122.400
83,20200728,35384,1,1.000,199.99,122.400
83,20200728,35385,1,1.000,199.99,122.400
83,20200728,35473,1,1.000,199.99,122.400
83,20200728,35474,2,1.000,199.99,122.400
83,20200730,35555,1,1.000,149.99,122.400
83,20200730,35557,1,1.000,149.99,122.400
83,20200730,35560,1,1.000,149.99,122.400
83,20200731,35602,1,1.000,149.99,122.400
83,20200804,35707,2,1.000,149.99,122.400
83,20200804,35708,1,1.000,149.99,122.400
83,20200804,35710,1,1.000,149.99,122.400
83,20200804,35714,1,1.000,149.99,122.400
83,20200804,35772,1,1.000,149.99,122.400
83,20200804,35773,1,1.000,149.99,122.400
83,20200804,35774,1,1.000,149.99,122.400
83,20200804,35775,1,1.000,149.99,122.400
83,20200805,35828,1,1.000,199.99,122.400
83,20200807,35941,2,1.000,199.99,122.400
83,20200811,36135,1,1.000,199.99,122.400
83,20200811,36136,1,1.000,199.99,122.400
83,20200811,36137,1,1.000,199.99,122.400
83,20200812,36141,1,-1.000,199.99,122.400
83,20200818,36486,1,1.000,199.99,122.400
83,20200818,36487,1,1.000,199.99,122.400
83,20200820,36604,1,1.000,199.99,122.400
83,20200820,36606,1,1.000,199.99,122.400
83,20200824,36750,1,1.000,199.99,122.400
83,20200825,36836,1,1.000,199.99,122.400
83,20200825,36837,2,1.000,199.99,122.400
83,20200903,37312,1,1.000,199.99,122.400
83,20200903,37313,1,1.000,199.99,122.400
83,20200903,37314,1,1.000,199.99,122.400
83,20200903,37372,1,1.000,199.99,122.400
83,20200903,37373,2,1.000,199.99,122.400
83,20200908,37553,1,1.000,199.99,122.400
83,20200908,37556,1,1.000,199.99,122.400
83,20200908,37558,1,1.000,199.99,122.400
83,20200909,37666,1,1.000,199.99,122.400
83,20200909,37668,1,1.000,199.99,122.400
83,20200909,37669,1,1.000,199.99,122.400
83,20200910,37728,2,1.000,199.99,122.400
83,20200910,37729,2,1.000,199.99,122.400
83,20200910,37730,1,1.000,199.99,122.400
83,20200910,37731,1,1.000,199.99,122.400
83,20200915,37914,1,1.000,199.99,122.400
83,20200915,37915,1,1.000,199.99,122.400
83,20200915,37917,1,1.000,199.99,122.400
83,20200915,37918,1,1.000,199.99,122.400
83,20200915,37919,1,1.000,199.99,122.400
83,20200915,38009,1,1.000,199.99,122.400
83,20200916,38060,2,1.000,199.99,122.400
83,20200917,38125,1,1.000,199.99,122.400
83,20200917,38127,2,1.000,149.99,122.400
83,20200918,38135,1,1.000,149.99,122.400
83,20200918,38141,1,1.000,149.99,122.400
83,20200918,38151,1,1.000,149.99,122.400
83,20200918,38217,1,1.000,149.99,122.400
83,20200918,38218,1,1.000,149.99,122.400
83,20200918,38219,1,1.000,149.99,122.400
83,20200918,38220,1,1.000,149.99,122.400
83,20200918,38221,1,1.000,149.99,122.400
83,20200921,38274,1,1.000,149.99,122.400
83,20200921,38284,1,-1.000,199.99,122.400
83,20200921,38353,1,1.000,149.99,122.400
83,20200921,38354,1,1.000,149.99,122.400
83,20200921,38355,1,1.000,149.99,122.400
83,20200921,38356,1,1.000,149.99,122.400
83,20200921,38361,2,1.000,149.99,122.400
83,20200921,38362,1,1.000,149.99,122.400
83,20200921,38363,1,1.000,149.99,122.400
83,20200921,38364,1,1.000,149.99,122.400
83,20200921,38365,1,1.000,149.99,122.400
83,20200921,38367,1,1.000,149.99,122.400
83,20200921,38368,1,1.000,149.99,122.400
83,20200921,38370,1,1.000,149.99,122.400
83,20200921,38371,1,1.000,149.99,122.400
83,20200921,38372,1,1.000,149.99,122.400
83,20200921,38373,1,1.000,149.99,122.400
83,20200921,38375,1,1.000,149.99,122.400
83,20200921,38377,1,1.000,149.99,122.400
83,20200922,38561,1,1.000,149.99,122.400
83,20200922,38564,1,1.000,149.99,122.400
83,20200922,38566,1,1.000,149.99,122.400
83,20200922,38567,1,1.000,149.99,122.400
83,20200922,38572,3,1.000,149.99,122.400
83,20200922,38574,1,1.000,149.99,122.400
83,20200922,38579,1,1.000,149.99,122.400
83,20200922,38581,1,1.000,149.99,122.400
83,20200922,38584,1,1.000,149.99,122.400
83,20200922,38585,1,1.000,149.99,122.400
83,20200922,38587,1,1.000,199.99,122.400
83,20201021,41370,1,1.000,149.99,122.400
83,20201021,41371,1,1.000,149.99,122.400
83,20201021,41376,1,1.000,149.99,122.400
83,20201021,41378,1,1.000,149.99,122.400
83,20201022,41504,1,1.000,149.99,122.400
83,20201022,41506,1,1.000,149.99,122.400
83,20201022,41508,1,1.000,149.99,122.400
83,20201022,41509,1,1.000,149.99,122.400
83,20201022,41510,1,1.000,149.99,122.400
83,20201022,41514,1,1.000,149.99,122.400
83,20201022,41515,1,1.000,149.99,122.400
83,20201022,41517,1,1.000,149.99,122.400
83,20201022,41518,1,1.000,149.99,122.400
83,20201022,41519,1,1.000,149.99,122.400
83,20201022,41520,1,1.000,149.99,122.400
83,20201022,41521,1,1.000,149.99,122.400
83,20201022,41522,1,1.000,149.99,122.400
83,20201022,41524,1,1.000,149.99,122.400
83,20201023,41601,1,1.000,149.99,122.400
83,20201023,41604,2,1.000,149.99,122.400
83,20201023,41606,1,1.000,149.99,122.400
83,20201023,41607,1,1.000,149.99,122.400
83,20201026,41917,1,1.000,149.99,122.400
83,20201026,41920,1,1.000,149.99,122.400
83,20201027,42135,1,1.000,149.99,122.400
83,20201027,42136,1,1.000,149.99,122.400
83,20201027,42142,1,1.000,149.99,122.400
83,20201027,42143,1,1.000,149.99,122.400
83,20201027,42151,1,1.000,149.99,122.400
83,20201028,42296,1,1.000,149.99,122.400
83,20201028,42302,1,1.000,149.99,122.400
83,20201029,42421,1,1.000,149.99,122.400
83,20201029,42422,1,1.000,149.99,122.400
83,20201029,42426,1,1.000,149.99,122.400
83,20201029,42427,1,1.000,149.99,122.400
83,20201029,42428,1,1.000,149.99,122.400
83,20201030,42529,1,1.000,149.99,122.400
83,20201030,42530,1,1.000,149.99,122.400
83,20201102,42835,1,1.000,149.99,122.400
83,20201102,42848,1,1.000,149.99,122.400
83,20201102,42851,1,1.000,149.99,122.400
83,20201102,42853,1,1.000,149.99,122.400
83,20201102,42854,1,1.000,149.99,122.400
83,20201102,42855,1,1.000,149.99,122.400
83,20201102,42856,1,1.000,149.99,122.400
83,20201102,42857,1,1.000,149.99,122.400
83,20201102,42860,1,1.000,149.99,122.400
83,20201103,43050,1,1.000,149.99,122.400
83,20201103,43052,1,1.000,149.99,122.400
83,20201103,43054,1,1.000,149.99,122.400
83,20201103,43057,1,1.000,149.99,122.400
83,20201104,43184,1,1.000,149.99,122.400
83,20201104,43187,1,1.000,149.99,122.400
83,20201104,43190,1,1.000,149.99,122.400
83,20201104,43194,1,1.000,149.99,122.400
83,20201104,43198,1,1.000,149.99,122.400
83,20201104,43199,1,1.000,149.99,122.400
83,20201104,43200,1,1.000,149.99,122.400
83,20201104,43201,2,1.000,149.99,122.400
83,20201104,43202,1,1.000,149.99,122.400
83,20201104,43204,1,1.000,149.99,122.400
83,20201106,43355,1,-1.000,149.99,122.400
83,20201109,43608,1,1.000,199.99,122.400
83,20201109,43609,1,1.000,199.99,122.400
83,20201111,44334,1,1.000,199.99,122.400
83,20201111,44337,1,1.000,199.99,122.400
83,20201113,44696,2,1.000,199.99,122.400
83,20201116,44978,1,1.000,199.99,122.400
83,20201117,45290,1,1.000,199.99,122.400
83,20201123,46029,1,1.000,199.99,122.400
83,20201124,46227,1,1.000,199.99,122.400
83,20201130,47399,1,1.000,199.99,122.400
83,20201201,47768,2,1.000,199.99,122.400
83,20201201,47770,1,1.000,199.99,122.400
83,20201201,47775,1,1.000,199.99,122.400
83,20201204,48442,1,1.000,199.99,122.400
83,20201208,49143,1,1.000,199.99,122.400
83,20201210,49417,1,1.000,199.99,122.400
83,20201211,49555,2,1.000,199.99,122.400
83,20201214,49788,1,1.000,199.99,122.400
83,20201214,49790,1,1.000,199.99,122.400
83,20201215,50006,1,1.000,199.99,122.400
83,20201215,50008,1,1.000,199.99,122.400
83,20201228,50981,1,1.000,199.99,122.400
83,20210104,51427,1,1.000,199.99,122.400
83,20210114,52274,1,-1.000,199.99,122.400
83,20210119,52626,1,1.000,199.99,122.400
83,20210119,52628,2,1.000,199.99,122.400
83,20210121,52782,1,1.000,199.99,122.400
83,20210125,52941,1,1.000,199.99,122.400
83,20210125,52942,1,1.000,199.99,122.400
83,20210125,52943,1,1.000,199.99,122.400
83,20210201,53311,2,1.000,199.99,122.400
83,20210208,53871,1,1.000,199.99,122.400
83,20210211,54172,1,1.000,199.99,122.400
83,20210212,54247,1,1.000,199.99,122.400
83,20210215,54347,1,1.000,199.99,122.400
83,20210216,54427,1,1.000,199.99,122.400
83,20210217,54475,1,1.000,199.99,122.400
83,20210222,54767,1,1.000,199.99,122.400
83,20210224,54920,1,1.000,199.99,122.400
83,20210225,54997,1,1.000,199.99,122.400
83,20210225,54999,1,1.000,199.99,122.400
83,20210225,55002,1,1.000,199.99,122.400
83,20210227,55092,2,1.000,199.99,122.400
83,20210301,55229,1,1.000,199.99,122.400
83,20210301,55232,1,1.000,199.99,122.400
83,20210302,55345,1,1.000,199.99,122.400
83,20210302,55350,1,1.000,199.99,122.400
83,20210302,55351,1,1.000,199.99,122.400
83,20210303,55447,1,1.000,199.99,122.400
83,20210304,55536,1,1.000,199.99,122.400
83,20210305,55636,1,1.000,199.99,122.400
83,20210308,55793,2,1.000,199.99,122.400
83,20210308,55810,1,1.000,199.99,122.400
83,20210308,55813,1,1.000,199.99,122.400
83,20210309,55962,1,1.000,169.99,122.400
83,20210309,55965,1,1.000,199.99,122.400
83,20210309,55967,1,1.000,169.99,122.400
83,20210309,55971,4,1.000,169.99,122.400
83,20210309,55974,1,1.000,169.99,122.400
83,20210309,55976,1,1.000,169.99,122.400
83,20210309,55979,1,1.000,169.99,122.400
83,20210309,55981,1,1.000,169.99,122.400
83,20210309,55982,1,1.000,169.99,122.400
83,20210309,55983,1,1.000,169.99,122.400
83,20210310,56076,1,1.000,169.99,122.400
83,20210310,56079,1,1.000,169.99,122.400
83,20210310,56083,1,1.000,169.99,122.400
83,20210310,56089,1,1.000,169.99,122.400
83,20210311,56195,1,1.000,199.99,122.400
83,20210311,56196,1,1.000,199.99,122.400
83,20210312,56275,1,1.000,199.99,122.400
83,20210312,56276,1,1.000,199.99,122.400
83,20210315,56495,1,1.000,199.99,122.400
83,20210315,56500,1,1.000,199.99,122.400
83,20210315,56505,1,1.000,199.99,122.400
83,20210316,56649,4,1.000,199.99,122.400
83,20210316,56655,1,1.000,199.99,122.400
83,20210316,56659,1,1.000,199.99,122.400
83,20210316,56664,1,1.000,199.99,122.400
83,20210316,56665,1,1.000,199.99,122.400
83,20210316,56667,1,1.000,199.99,122.400
83,20210316,56672,3,1.000,199.99,122.400
83,20210317,56797,1,1.000,199.99,122.400
83,20210317,56801,1,1.000,199.99,122.400
83,20210317,56803,1,1.000,199.99,122.400
83,20210318,56935,1,1.000,169.99,122.400
83,20210318,56937,1,1.000,169.99,122.400
83,20210318,56939,1,1.000,169.99,122.400
83,20210318,56941,1,1.000,169.99,122.400
83,20210318,56943,1,1.000,169.99,122.400
83,20210318,56944,2,1.000,169.99,122.400
83,20210318,56945,1,1.000,169.99,122.400
83,20210318,56946,1,1.000,169.99,122.400
83,20210318,56947,1,1.000,169.99,122.400
83,20210318,56949,2,1.000,169.99,122.400
83,20210318,56950,1,1.000,169.99,122.400
83,20210318,56951,1,1.000,169.99,122.400
83,20210318,56955,1,1.000,169.99,122.400
83,20210318,56957,1,1.000,169.99,122.400
83,20210318,56958,1,1.000,169.99,122.400
83,20210318,56961,1,1.000,169.99,122.400
83,20210318,56963,1,1.000,169.99,122.400
83,20210318,56964,1,1.000,169.99,122.400
83,20210318,56965,1,1.000,169.99,122.400
83,20210318,56966,1,1.000,169.99,122.400
83,20210318,56967,1,1.000,169.99,122.400
83,20210318,56968,1,1.000,169.99,122.400
83,20210319,57090,1,1.000,169.99,122.400
83,20210319,57091,1,1.000,169.99,122.400
83,20210319,57092,3,1.000,169.99,122.400
83,20210319,57094,1,1.000,169.99,122.400
83,20210319,57097,1,1.000,169.99,122.400
83,20210319,57101,1,1.000,169.99,122.400
83,20210319,57102,1,1.000,169.99,122.400
83,20210319,57107,1,1.000,169.99,122.400
83,20210319,57108,1,1.000,169.99,122.400
83,20210319,57111,1,1.000,169.99,122.400
83,20210319,57113,1,1.000,169.99,122.400
83,20210319,57114,1,1.000,169.99,122.400
83,20210319,57115,1,1.000,169.99,122.400
83,20210319,57117,1,1.000,169.99,122.400
83,20210319,57118,1,1.000,169.99,122.400
83,20210319,57119,1,1.000,169.99,122.400
83,20210319,57121,1,1.000,169.99,122.400
83,20210319,57122,2,1.000,169.99,122.400
83,20210319,57124,1,1.000,169.99,122.400
83,20210319,57125,1,1.000,169.99,122.400
83,20210319,57126,1,1.000,169.99,122.400
83,20210319,57129,1,1.000,169.99,122.400
83,20210322,57352,1,1.000,169.99,122.400
83,20210322,57353,1,1.000,169.99,122.400
83,20210322,57356,3,1.000,199.99,122.400
83,20210322,57357,1,1.000,169.99,122.400
83,20210322,57358,1,1.000,169.99,122.400
83,20210322,57361,1,1.000,169.99,122.400
83,20210322,57363,1,1.000,169.99,122.400
83,20210322,57367,1,1.000,169.99,122.400
83,20210322,57369,3,1.000,169.99,122.400
83,20210322,57370,1,1.000,169.99,122.400
83,20210322,57372,3,1.000,169.99,122.400
83,20210322,57373,1,1.000,169.99,122.400
83,20210322,57374,1,1.000,169.99,122.400
83,20210322,57375,1,1.000,169.99,122.400
83,20210322,57376,1,1.000,169.99,122.400
83,20210322,57377,1,1.000,169.99,122.400
83,20210322,57378,1,1.000,169.99,122.400
83,20210322,57379,2,1.000,169.99,122.400
83,20210322,57380,1,1.000,169.99,122.400
83,20210322,57381,1,1.000,169.99,122.400
83,20210322,57382,1,1.000,169.99,122.400
83,20210322,57383,1,1.000,169.99,122.400
83,20210322,57385,1,1.000,169.99,122.400
83,20210322,57387,1,1.000,169.99,122.400
83,20210322,57388,1,1.000,169.99,122.400
83,20210322,57392,1,1.000,169.99,122.400
83,20210322,57393,1,1.000,169.99,122.400
83,20210322,57394,1,1.000,169.99,122.400
83,20210322,57395,1,1.000,169.99,122.400
83,20210322,57396,1,1.000,169.99,122.400
83,20210322,57397,1,1.000,169.99,122.400
83,20210322,57398,1,1.000,169.99,122.400
83,20210322,57401,1,1.000,169.99,122.400
83,20210322,57403,1,1.000,169.99,122.400
83,20210322,57406,2,1.000,169.99,122.400
83,20210322,57415,1,1.000,169.99,122.400
83,20210322,57416,1,1.000,169.99,122.400
83,20210322,57417,1,1.000,169.99,122.400
83,20210322,57418,1,1.000,169.99,122.400
83,20210322,57419,1,1.000,169.99,122.400
83,20210322,57420,1,1.000,169.99,122.400
83,20210322,57421,1,1.000,169.99,122.400
83,20210322,57422,1,1.000,169.99,122.400
83,20210322,57423,1,1.000,169.99,122.400
83,20210322,57424,2,1.000,169.99,122.400
83,20210323,57678,1,1.000,169.99,122.400
83,20210323,57682,1,1.000,169.99,122.400
83,20210323,57684,1,1.000,169.99,122.400
83,20210323,57685,1,1.000,169.99,122.400
83,20210323,57686,1,1.000,169.99,122.400
83,20210323,57687,1,1.000,169.99,122.400
83,20210323,57689,1,1.000,169.99,122.400
83,20210323,57691,1,1.000,169.99,122.400
83,20210323,57692,1,1.000,169.99,122.400
83,20210323,57693,1,1.000,169.99,122.400
83,20210323,57694,1,1.000,169.99,122.400
83,20210323,57698,1,1.000,169.99,122.400
83,20210323,57700,1,1.000,169.99,122.400
83,20210323,57701,1,1.000,169.99,122.400
83,20210323,57705,1,1.000,169.99,122.400
83,20210323,57706,1,1.000,169.99,122.400
83,20210323,57707,1,1.000,169.99,122.400
83,20210323,57709,1,1.000,169.99,122.400
83,20210323,57710,1,1.000,169.99,122.400
83,20210323,57711,1,1.000,169.99,122.400
83,20210323,57712,1,1.000,169.99,122.400
83,20210323,57716,1,1.000,169.99,122.400
83,20210323,57717,1,1.000,169.99,122.400
83,20210323,57724,1,1.000,169.99,122.400
83,20210323,57725,1,1.000,169.99,122.400
83,20210323,57726,1,1.000,169.99,122.400
83,20210323,57728,1,1.000,169.99,122.400
83,20210323,57729,1,1.000,169.99,122.400
83,20210323,57730,2,1.000,169.99,122.400
83,20210325,57963,1,-1.000,169.99,122.400
83,20210402,58839,1,-1.000,169.99,122.400
83,20210411,59698,1,0.000,169.99,122.400
83,20210424,61194,1,-1.000,169.99,122.400
83,20210513,63497,1,-1.000,169.99,122.400
83,20210726,70069,1,1.000,229.99,131.610
83,20210806,70822,1,1.000,229.99,131.610
83,20210806,70823,1,1.000,229.99,131.610
84,20200214,23346,1,1.000,3799.99,3103.780
84,20210618,66611,2,1.000,3999.99,3103.780
84,20210618,66612,1,1.000,3999.99,3103.780
84,20210623,67030,1,1.000,3999.99,3103.780
84,20210702,67725,1,1.000,3999.99,3103.780
84,20210715,68832,1,1.000,3999.99,3103.780
84,20210720,69065,1,1.000,3999.99,3103.780
84,20210722,69586,2,1.000,3999.99,3103.780
84,20210722,69587,2,1.000,3999.99,3103.780
84,20210726,70005,1,1.000,3999.99,3103.780
84,20210729,70274,2,0.000,3999.99,3103.780
85,20180725,3436,1,1.000,199.99,144.700
85,20180802,3539,1,1.000,199.99,144.700
85,20180806,3552,1,1.000,199.99,144.700
85,20180815,3669,1,1.000,179.99,144.700
85,20180820,3706,1,1.000,199.99,144.700
85,20180820,3707,1,1.000,199.99,144.700
85,20180822,3775,1,1.000,199.99,144.700
85,20180828,3867,1,1.000,199.99,144.700
85,20180828,3868,1,1.000,199.99,144.700
85,20180912,4235,1,1.000,179.99,144.700
85,20180928,4498,1,1.000,189.99,144.700
85,20181002,4562,1,1.000,199.99,144.700
85,20181004,4606,1,1.000,199.99,144.700
85,20181010,4742,4,1.000,199.99,144.700
85,20181018,4971,1,1.000,199.99,144.700
85,20181029,5101,1,1.000,199.99,144.700
85,20181101,5170,1,1.000,199.99,144.700
85,20181119,5769,1,1.000,179.99,144.700
85,20181119,5770,1,1.000,179.99,144.700
85,20181120,5824,1,1.000,179.99,144.700
85,20181121,5887,1,1.000,179.99,144.700
85,20181126,6004,1,1.000,179.99,144.700
85,20181126,6046,1,1.000,179.99,144.700
85,20181126,6052,1,1.000,179.99,144.700
85,20181126,6054,1,1.000,179.99,144.700
85,20181126,6061,1,1.000,179.99,144.700
85,20181126,6063,1,1.000,179.99,144.700
85,20181126,6066,1,1.000,179.99,144.700
85,20181127,6241,2,1.000,179.99,144.700
85,20181130,6567,1,6.000,199.99,144.700
85,20181204,6754,1,1.000,169.99,144.700
85,20181206,6830,1,1.000,169.99,144.700
85,20181206,6831,1,1.000,199.99,144.700
85,20181206,6832,1,1.000,169.99,144.700
85,20181206,6833,1,1.000,199.99,144.700
85,20190301,8720,1,1.000,199.99,144.700
85,20190315,9097,1,1.000,199.99,144.700
85,20190412,10031,1,4.000,199.99,144.700
85,20190604,11582,1,1.000,199.99,144.700
85,20190604,11583,1,1.000,199.99,144.700
85,20190604,11584,1,1.000,199.99,144.700
85,20190606,11657,1,1.000,199.99,144.700
85,20190606,11660,1,1.000,199.99,144.700
85,20190610,11760,2,1.000,199.99,144.700
85,20190610,11761,1,1.000,199.99,144.700
85,20190613,11903,1,1.000,179.99,144.700
85,20190614,11931,1,1.000,179.99,144.700
85,20190617,11975,1,1.000,179.99,144.700
85,20190617,11976,1,1.000,179.99,144.700
85,20190617,11977,1,1.000,179.99,144.700
85,20190617,12010,1,1.000,179.99,144.700
85,20190619,12072,1,1.000,199.99,144.700
85,20190624,12164,1,1.000,199.99,144.700
85,20190624,12165,1,1.000,199.99,144.700
85,20190701,12296,1,1.000,199.99,144.700
85,20190703,12426,1,1.000,179.99,144.700
85,20190708,12490,1,1.000,179.99,144.700
85,20190708,12491,1,1.000,179.99,144.700
85,20190709,12678,1,0.000,179.99,144.700
85,20190716,12849,1,1.000,169.99,144.700
85,20190716,12850,1,1.000,169.99,144.700
85,20190716,12851,1,1.000,169.99,144.700
85,20190716,12855,1,1.000,169.99,144.700
85,20190716,12856,1,1.000,169.99,144.700
85,20190716,12857,1,1.000,169.99,144.700
85,20190716,12858,1,1.000,169.99,144.700
85,20190717,12915,1,2.000,169.99,144.700
85,20190717,12920,2,1.000,169.99,144.700
85,20190718,12946,1,1.000,199.99,144.700
85,20190722,13007,1,1.000,199.99,144.700
85,20190723,13036,1,1.000,199.99,144.700
85,20190725,13092,1,1.000,199.99,144.700
85,20190726,13116,1,1.000,199.99,144.700
85,20190729,13135,1,1.000,199.99,144.700
85,20190729,13136,1,1.000,199.99,144.700
85,20190730,13196,1,1.000,179.99,144.700
85,20190730,13197,1,1.000,179.99,144.700
85,20190730,13199,1,1.000,179.99,144.700
85,20190730,13200,1,1.000,179.99,144.700
85,20190730,13201,1,1.000,179.99,144.700
85,20190730,13205,1,1.000,179.99,144.700
85,20190730,13206,1,1.000,179.99,144.700
