SCRUB_ITEM,PRICE_START_DATE,PRICE_END_DATE,TSC_PRICE
20,2020-07-20,2020-07-28,1649.990
20,2020-07-29,2020-08-02,1449.990
20,2020-08-03,2020-08-09,1649.990
20,2020-08-10,2020-08-16,1449.990
20,2020-08-17,2020-08-23,1449.990
20,2020-08-24,2020-09-01,1449.990
20,2020-09-02,2020-09-13,1649.990
20,2020-09-14,2020-09-20,1449.990
20,2020-09-21,2020-09-27,1449.990
20,2020-09-28,2020-10-04,1449.990
20,2020-10-05,2020-10-11,1449.990
20,2020-10-12,2020-10-18,1449.990
20,2020-10-19,2020-10-27,1449.990
20,2020-10-28,2020-11-01,1449.990
20,2020-11-02,2020-11-12,1449.990
20,2020-11-13,2020-11-15,1649.990
20,2020-11-16,2020-11-17,1449.990
20,2020-11-18,2020-11-23,1449.990
20,2020-11-24,2020-11-28,1449.990
20,2020-11-29,2020-12-05,1449.990
20,2020-12-06,2020-12-07,1649.990
20,2020-12-08,2020-12-12,1449.990
20,2020-12-13,2020-12-18,1449.990
20,2020-12-19,2020-12-24,1449.990
20,2020-12-25,2020-12-31,1449.990
20,2021-01-01,2021-01-05,1449.990
20,2021-01-06,2021-01-10,1449.990
20,2021-01-11,2021-01-17,1449.990
20,2021-01-18,2021-01-26,1649.990
20,2021-01-27,2021-01-31,1449.990
20,2021-02-01,2021-02-09,1449.990
20,2021-02-10,2021-02-15,1449.990
20,2021-02-16,2021-02-23,1649.990
20,2021-02-24,2021-02-28,1449.990
20,2021-03-01,2021-03-02,1449.990
20,2021-03-03,2021-03-07,1449.990
20,2021-03-08,2021-03-09,1449.990
20,2021-03-10,2021-03-16,1649.990
20,2021-03-17,2021-03-21,1449.990
20,2021-03-22,2021-03-28,1449.990
20,2021-03-29,2021-03-30,1649.990
20,2021-03-31,2021-04-05,1449.990
20,2021-04-06,2021-04-11,1449.990
20,2021-04-12,2021-04-27,1449.990
20,2021-04-28,2021-05-02,1599.990
20,2021-05-03,2021-05-09,1599.990
20,2021-05-10,2021-05-31,1799.990
20,2021-06-01,2021-06-06,1599.990
20,2021-06-07,2021-06-13,1599.990
20,2021-06-14,2021-06-15,1599.990
20,2021-06-16,2021-06-20,1799.990
20,2021-06-21,2021-06-22,1599.990
20,2021-06-23,2021-08-26,1799.990
21,2019-09-03,2019-09-22,1249.990
21,2019-09-23,2019-09-24,1124.990
21,2019-09-25,2019-09-29,1062.490
21,2019-09-30,2019-10-03,1249.990
21,2019-10-04,2019-10-08,1124.990
21,2019-10-09,2019-10-13,1124.990
21,2019-10-14,2019-10-20,1124.990
21,2019-10-21,2019-10-27,1249.990
21,2019-10-28,2019-10-29,1124.990
21,2019-10-30,2019-11-05,1249.990
21,2019-11-06,2019-11-10,1124.990
21,2019-11-11,2019-11-19,1124.990
21,2019-11-20,2019-11-24,1062.490
21,2019-11-25,2019-11-26,1249.990
21,2019-11-27,2019-12-01,1124.990
21,2019-12-02,2019-12-10,1249.990
21,2019-12-11,2019-12-17,1062.490
21,2019-12-18,2019-12-24,1249.990
21,2019-12-25,2019-12-25,1062.490
21,2019-12-26,2019-12-31,1062.490
21,2020-01-01,2020-01-07,1062.490
21,2020-01-08,2020-01-12,1249.990
21,2020-01-13,2020-01-19,1124.990
21,2020-01-20,2020-01-26,1249.990
21,2020-01-27,2020-02-04,1124.990
21,2020-02-05,2020-02-11,1124.990
21,2020-02-12,2020-03-08,1249.990
21,2020-03-09,2020-03-17,1124.990
21,2020-03-18,2020-03-22,1249.990
21,2020-03-23,2020-03-29,1124.990
21,2020-03-30,2020-04-07,1124.990
21,2020-04-08,2020-04-19,1249.990
21,2020-04-20,2020-04-28,1124.990
21,2020-04-29,2020-05-05,1249.990
21,2020-05-06,2020-05-10,1199.000
21,2020-05-11,2020-05-31,1249.990
21,2020-06-01,2020-06-07,1199.000
21,2020-06-08,2020-06-28,1249.990
21,2020-06-29,2020-07-07,1199.000
21,2020-07-08,2020-07-12,1199.000
21,2020-07-13,2020-07-19,1199.000
21,2020-07-20,2020-07-28,1249.990
21,2020-07-29,2020-08-02,1124.990
21,2020-08-03,2020-08-23,1249.990
21,2020-08-24,2020-09-01,1199.000
21,2020-09-02,2020-09-15,1249.990
21,2020-09-16,2020-09-20,1199.000
21,2020-09-21,2020-09-22,1124.990
21,2020-09-23,2020-09-27,1124.990
21,2020-09-28,2020-10-11,1249.990
21,2020-10-12,2020-10-14,1124.990
21,2020-10-15,2020-10-18,1124.990
21,2020-10-19,2020-10-20,1124.990
21,2020-10-21,2020-10-27,1199.000
21,2020-10-28,2020-11-01,1199.000
21,2020-11-02,2020-11-03,1249.990
21,2020-11-04,2020-11-08,1199.000
21,2020-11-09,2020-11-12,1199.000
21,2020-11-13,2020-11-15,1124.990
21,2020-11-16,2020-11-17,1124.990
21,2020-11-18,2020-11-23,1249.990
21,2020-11-24,2020-11-28,1199.000
21,2020-11-29,2020-12-05,1124.990
21,2020-12-06,2020-12-07,1199.000
21,2020-12-08,2020-12-12,1199.000
21,2020-12-13,2020-12-18,1124.990
21,2020-12-19,2020-12-31,1124.990
21,2021-01-01,2021-01-31,1249.990
21,2021-02-01,2021-02-07,1199.000
21,2021-02-08,2021-02-09,1124.990
21,2021-02-10,2021-02-15,1124.990
21,2021-02-16,2021-02-21,1124.990
21,2021-02-22,2021-02-28,1124.990
21,2021-03-01,2021-03-02,1124.990
21,2021-03-03,2021-03-07,1249.990
21,2021-03-08,2021-03-09,1199.000
21,2021-03-10,2021-03-14,1199.000
21,2021-03-15,2021-03-16,1249.990
21,2021-03-17,2021-03-21,1199.000
21,2021-03-22,2021-03-23,1249.990
21,2021-03-24,2021-03-28,1199.000
21,2021-03-29,2021-03-30,1199.000
21,2021-03-31,2021-04-11,1249.990
21,2021-04-12,2021-04-18,1199.000
21,2021-04-19,2021-06-13,1349.990
21,2021-06-14,2021-06-15,1214.990
21,2021-06-16,2021-06-20,1349.990
21,2021-06-21,2021-06-22,1214.990
21,2021-06-23,9999-12-31,1349.990
22,2019-11-27,2019-12-01,989.990
22,2019-12-02,2019-12-08,989.990
22,2019-12-09,2019-12-10,989.990
22,2019-12-11,2019-12-17,934.990
22,2019-12-18,2019-12-24,934.990
22,2019-12-25,2019-12-25,989.990
22,2019-12-26,2019-12-31,989.990
22,2020-01-01,2020-01-12,1099.990
22,2020-01-13,2020-01-19,989.990
22,2020-01-20,2020-01-26,1099.990
22,2020-01-27,2020-02-04,989.990
22,2020-02-05,2020-02-11,989.990
22,2020-02-12,2020-03-22,1099.990
22,2020-03-23,2020-03-29,989.990
22,2020-03-30,2020-04-07,989.990
22,2020-04-08,2020-05-05,1099.990
22,2020-05-06,2020-05-10,1049.000
22,2020-05-11,2020-05-25,1099.990
22,2020-05-26,2020-05-31,1049.000
22,2020-06-01,2020-06-28,1099.990
22,2020-06-29,2020-07-07,1049.000
22,2020-07-08,2020-07-12,1049.000
22,2020-07-13,2020-07-19,1049.000
22,2020-07-20,2020-07-28,1099.990
22,2020-07-29,2020-08-02,989.990
22,2020-08-03,2020-08-16,1099.990
22,2020-08-17,2020-08-23,989.990
22,2020-08-24,2020-09-01,1049.000
22,2020-09-02,2020-09-07,989.990
22,2020-09-08,2020-09-20,1099.990
22,2020-09-21,2020-09-22,989.990
22,2020-09-23,2020-09-27,989.990
22,2020-09-28,2020-10-11,1099.990
22,2020-10-12,2020-10-14,1049.000
22,2020-10-15,2020-10-18,1049.000
22,2020-10-19,2020-10-20,1049.000
22,2020-10-21,2020-10-27,1049.000
22,2020-10-28,2020-11-01,1049.000
22,2020-11-02,2020-11-03,1049.990
22,2020-11-04,2020-11-08,944.990
22,2020-11-09,2020-11-12,944.990
22,2020-11-13,2020-11-15,944.990
22,2020-11-16,2020-11-17,944.990
22,2020-11-18,2020-12-05,1049.990
22,2020-12-06,2020-12-07,944.990
22,2020-12-08,2020-12-12,944.990
22,2020-12-13,2020-12-18,944.990
22,2020-12-19,2020-12-31,944.990
22,2021-01-01,2021-01-10,1049.990
22,2021-01-11,2021-01-17,944.990
22,2021-01-18,2021-06-20,1049.990
22,2021-06-21,2021-06-22,944.990
22,2021-06-23,9999-12-31,1049.990
23,2019-09-03,2019-10-03,485.990
23,2019-10-04,2019-10-08,437.390
23,2019-10-09,2019-10-27,485.990
23,2019-10-28,2019-10-29,437.390
23,2019-10-30,2019-11-05,485.990
23,2019-11-06,2019-11-10,437.390
23,2019-11-11,2019-11-19,437.390
23,2019-11-20,2019-11-26,485.990
23,2019-11-27,2019-12-01,340.190
23,2019-12-02,2019-12-10,413.090
23,2019-12-11,2019-12-17,485.990
23,2019-12-18,2019-12-24,413.090
23,2019-12-25,2019-12-31,485.990
23,2020-01-01,2020-01-07,413.090
23,2020-01-08,2020-01-12,485.990
23,2020-01-13,2020-01-19,437.390
23,2020-01-20,2020-02-17,485.990
23,2020-02-18,2020-02-23,437.390
23,2020-02-24,2020-02-25,437.390
23,2020-02-26,2020-03-03,485.990
23,2020-03-04,2020-03-08,388.790
23,2020-03-09,2020-03-29,485.990
23,2020-03-30,2020-04-07,437.390
23,2020-04-08,2020-04-19,485.990
23,2020-04-20,2020-04-28,437.390
23,2020-04-29,2020-05-19,485.990
23,2020-05-20,2020-05-25,388.790
23,2020-05-26,2020-06-07,485.990
23,2020-06-08,2020-06-15,437.390
23,2020-06-16,2020-06-18,388.790
23,2020-06-19,2020-09-01,289.990
23,2020-09-02,2020-09-07,260.990
23,2020-09-08,2020-09-20,289.990
23,2020-09-21,2020-09-22,260.990
23,2020-09-23,2020-11-08,289.990
23,2020-11-09,2020-11-12,260.990
23,2020-11-13,2020-12-12,289.990
23,2020-12-13,2020-12-18,260.990
23,2020-12-19,2020-12-31,260.990
23,2021-01-01,2021-05-21,289.990
23,2021-05-22,2021-06-13,299.990
23,2021-06-14,2021-06-15,269.990
23,2021-06-16,2021-06-20,299.990
23,2021-06-21,2021-06-22,269.990
23,2021-06-23,2021-06-30,299.990
23,2021-07-01,9999-12-31,379.990
24,2019-09-12,2019-09-12,82.600
24,2019-09-13,2019-09-15,82.600
24,2019-09-16,2019-09-16,82.600
24,2019-09-17,2019-10-21,82.600
24,2019-10-22,2019-11-10,97.220
24,2019-11-11,2019-11-19,77.780
24,2019-11-20,2019-11-24,77.220
24,2019-11-25,2019-11-26,99.990
24,2019-11-27,2019-12-01,77.220
24,2019-12-02,2019-12-10,77.220
24,2019-12-11,2019-12-17,77.220
24,2019-12-18,2019-12-31,77.220
24,2020-01-01,2020-11-12,99.990
24,2020-11-13,2020-11-15,89.990
24,2020-11-16,2020-11-28,99.990
24,2020-11-29,2020-12-05,79.990
24,2020-12-06,2020-12-07,99.990
24,2020-12-08,2020-12-12,79.990
24,2020-12-13,2020-12-18,79.990
24,2020-12-19,2020-12-24,79.990
24,2020-12-25,2021-08-11,99.990
25,2019-09-17,2020-07-12,529.990
25,2020-07-13,2020-07-19,429.990
25,2020-07-20,2020-07-28,529.990
25,2020-07-29,2020-08-02,429.990
25,2020-08-03,2020-08-09,529.990
25,2020-08-10,2020-08-16,429.990
25,2020-08-17,2020-08-23,429.990
25,2020-08-24,2020-09-01,429.990
25,2020-09-02,2020-09-13,529.990
25,2020-09-14,2020-09-20,429.990
25,2020-09-21,2020-09-27,429.990
25,2020-09-28,2020-10-04,429.990
25,2020-10-05,2020-10-11,429.990
25,2020-10-12,2020-10-18,429.990
25,2020-10-19,2020-10-27,429.990
25,2020-10-28,2020-11-01,479.990
25,2020-11-02,2020-11-12,479.990
25,2020-11-13,2020-11-15,529.990
25,2020-11-16,2020-11-17,429.990
25,2020-11-18,2020-11-23,429.990
25,2020-11-24,2020-11-28,429.990
25,2020-11-29,2020-12-05,429.990
25,2020-12-06,2020-12-07,529.990
25,2020-12-08,2020-12-12,429.990
25,2020-12-13,2020-12-18,429.990
25,2020-12-19,2020-12-24,429.990
25,2020-12-25,2020-12-31,429.990
25,2021-01-01,2021-01-05,429.990
25,2021-01-06,2021-01-10,429.990
25,2021-01-11,2021-01-17,429.990
25,2021-01-18,2021-01-26,479.990
25,2021-01-27,2021-01-31,479.990
25,2021-02-01,2021-02-09,479.990
25,2021-02-10,2021-02-15,479.990
25,2021-02-16,2021-02-23,529.990
25,2021-02-24,2021-02-28,429.990
25,2021-03-01,2021-03-02,429.990
25,2021-03-03,2021-03-07,429.990
25,2021-03-08,2021-03-09,429.990
25,2021-03-10,2021-03-16,529.990
25,2021-03-17,2021-03-21,429.990
25,2021-03-22,2021-03-28,429.990
25,2021-03-29,2021-03-30,529.990
25,2021-03-31,2021-04-05,429.990
25,2021-04-06,2021-04-11,429.990
25,2021-04-12,2021-04-27,429.990
25,2021-04-28,2021-05-02,479.990
25,2021-05-03,2021-05-09,429.990
25,2021-05-10,2021-05-25,529.990
25,2021-05-26,2021-05-31,429.990
25,2021-06-01,2021-06-06,429.990
25,2021-06-07,2021-06-13,429.990
25,2021-06-14,2021-06-15,429.990
25,2021-06-16,2021-06-20,429.990
25,2021-06-21,2021-06-22,429.990
25,2021-06-23,2021-07-05,529.990
25,2021-07-06,2021-07-11,429.990
25,2021-07-12,2021-07-27,529.990
25,2021-07-28,2021-08-01,479.990
25,2021-08-02,2021-08-08,429.990
26,2020-01-13,2020-01-19,989.990
26,2020-01-20,2020-01-26,1099.990
26,2020-01-27,2020-02-04,989.990
26,2020-02-05,2020-02-11,989.990
26,2020-02-12,2020-03-22,1099.990
26,2020-03-23,2020-03-29,989.990
26,2020-03-30,2020-04-07,989.990
26,2020-04-08,2020-05-05,1099.990
26,2020-05-06,2020-05-10,1049.000
26,2020-05-11,2020-05-25,1099.990
26,2020-05-26,2020-05-31,1049.000
26,2020-06-01,2020-06-28,1099.990
26,2020-06-29,2020-07-07,1049.000
26,2020-07-08,2020-07-12,1049.000
26,2020-07-13,2020-07-19,1049.000
26,2020-07-20,2020-07-28,1099.990
26,2020-07-29,2020-08-02,989.990
26,2020-08-03,2020-08-16,1099.990
26,2020-08-17,2020-08-23,989.990
26,2020-08-24,2020-09-01,1049.000
26,2020-09-02,2020-09-07,989.990
26,2020-09-08,2020-09-20,1099.990
26,2020-09-21,2020-09-22,989.990
26,2020-09-23,2020-09-27,989.990
26,2020-09-28,2020-10-11,1099.990
26,2020-10-12,2020-10-14,1049.000
26,2020-10-15,2020-10-18,1049.000
26,2020-10-19,2020-10-20,1049.000
26,2020-10-21,2020-10-27,1049.000
26,2020-10-28,2020-11-01,1049.000
26,2020-11-02,2020-11-03,1049.990
26,2020-11-04,2020-11-08,944.990
26,2020-11-09,2020-11-12,944.990
26,2020-11-13,2020-11-15,944.990
26,2020-11-16,2020-11-17,944.990
26,2020-11-18,2020-12-05,1049.990
26,2020-12-06,2020-12-07,944.990
26,2020-12-08,2020-12-12,944.990
26,2020-12-13,2020-12-18,944.990
26,2020-12-19,2020-12-31,944.990
26,2021-01-01,2021-01-10,1049.990
26,2021-01-11,2021-01-17,944.990
26,2021-01-18,2021-06-20,1049.990
26,2021-06-21,2021-06-22,944.990
26,2021-06-23,9999-12-31,1049.990
28,2019-04-27,2020-03-03,99.990
28,2020-03-04,2020-03-08,79.990
28,2020-03-09,2020-03-29,99.990
28,2020-03-30,2020-04-07,79.990
28,2020-04-08,2021-04-20,99.990
28,2021-04-21,9999-12-31,179.990
29,2018-01-22,9999-12-31,59.990
30,2019-07-09,2020-11-23,249.990
30,2020-11-24,2020-11-28,199.990
30,2020-11-29,2020-12-05,199.990
30,2020-12-06,2020-12-07,249.990
30,2020-12-08,2020-12-12,224.990
30,2020-12-13,2020-12-18,199.990
30,2020-12-19,2020-12-31,199.990
30,2021-01-01,2021-01-10,199.990
30,2021-01-11,2021-01-17,199.990
30,2021-01-18,9999-12-31,249.990
31,2019-09-03,2019-09-24,95.990
31,2019-09-25,2019-09-29,81.590
31,2019-09-30,2019-10-03,95.990
31,2019-10-04,2019-10-08,86.390
31,2019-10-09,2019-10-27,95.990
31,2019-10-28,2019-10-29,86.390
31,2019-10-30,2019-11-10,95.990
31,2019-11-11,2019-11-19,86.390
31,2019-11-20,2019-11-21,95.990
31,2019-11-22,2019-11-27,89.990
31,2019-11-28,2019-11-29,86.390
31,2019-11-30,2019-12-01,86.390
31,2019-12-02,2019-12-10,80.990
31,2019-12-11,2020-02-17,89.990
31,2020-02-18,2020-02-23,80.990
31,2020-02-24,2020-02-25,80.990
31,2020-02-26,2020-03-01,80.990
31,2020-03-02,2020-03-03,89.990
31,2020-03-04,2020-03-08,76.490
31,2020-03-09,2020-03-22,89.990
31,2020-03-23,2020-03-29,76.490
31,2020-03-30,2020-04-07,71.990
31,2020-04-08,2020-04-13,76.490
31,2020-04-14,2020-04-19,89.990
31,2020-04-20,2020-04-28,80.990
31,2020-04-29,2020-05-19,89.990
31,2020-05-20,2020-05-25,76.490
31,2020-05-26,2020-06-07,89.990
31,2020-06-08,2020-06-16,80.990
31,2020-06-17,2020-06-21,89.990
31,2020-06-22,2020-06-28,80.990
31,2020-06-29,2020-08-23,89.990
31,2020-08-24,2020-09-01,80.990
31,2020-09-02,2020-09-15,89.990
31,2020-09-16,2020-09-20,80.990
31,2020-09-21,2020-11-17,89.990
31,2020-11-18,2020-11-23,80.990
31,2020-11-24,2020-12-12,89.990
31,2020-12-13,2020-12-18,80.990
31,2020-12-19,2021-01-26,89.990
31,2021-01-27,2021-01-31,80.990
31,2021-02-01,2021-02-07,76.490
31,2021-02-08,2021-02-09,76.490
31,2021-02-10,2021-03-07,89.990
31,2021-03-08,2021-03-09,80.990
31,2021-03-10,2021-03-14,80.990
31,2021-03-15,2021-03-30,94.990
31,2021-03-31,2021-04-05,85.490
31,2021-04-06,2021-04-11,80.740
31,2021-04-12,2021-04-27,94.990
31,2021-04-28,2021-05-02,80.740
31,2021-05-03,2021-05-09,94.990
31,2021-05-10,2021-05-20,80.740
31,2021-05-21,2021-05-25,94.990
31,2021-05-26,2021-05-31,80.740
31,2021-06-01,2021-06-20,94.990
31,2021-06-21,2021-06-22,85.490
31,2021-06-23,2021-06-30,94.990
31,2021-07-01,2021-07-31,104.990
31,2021-08-01,9999-12-31,124.990
32,2019-09-09,2019-09-15,699.990
32,2019-09-16,2019-09-22,899.990
32,2019-09-23,2019-09-29,699.990
32,2019-09-30,2019-10-27,899.990
32,2019-10-28,2019-11-05,699.990
32,2019-11-06,2019-11-10,799.990
32,2019-11-11,2019-11-19,799.990
32,2019-11-20,2019-11-24,799.990
32,2019-11-25,2019-11-26,899.990
32,2019-11-27,2019-12-01,799.990
32,2019-12-02,2019-12-10,799.990
32,2019-12-11,2019-12-17,799.990
32,2019-12-18,2019-12-31,799.990
32,2020-01-01,2020-01-07,799.990
32,2020-01-08,2020-01-12,799.990
32,2020-01-13,2020-01-19,799.990
32,2020-01-20,2020-01-24,899.990
32,2020-01-25,2020-02-04,699.990
32,2020-02-05,2020-02-11,699.990
32,2020-02-12,2020-02-17,699.990
32,2020-02-18,2020-03-03,899.990
32,2020-03-04,2020-03-08,699.990
32,2020-03-09,2020-03-17,699.990
32,2020-03-18,2020-03-22,699.990
32,2020-03-23,2020-03-29,899.990
32,2020-03-30,2020-04-07,699.990
32,2020-04-08,2020-04-13,849.990
32,2020-04-14,2020-04-19,899.990
32,2020-04-20,2020-04-28,849.990
32,2020-04-29,2020-05-05,899.990
32,2020-05-06,2020-05-10,849.990
32,2020-05-11,2020-05-19,899.990
32,2020-05-20,2020-05-25,849.990
32,2020-05-26,2020-05-31,899.990
32,2020-06-01,2020-06-07,849.990
32,2020-06-08,2020-06-16,849.990
32,2020-06-17,2020-06-21,849.990
32,2020-06-22,2020-07-05,849.990
32,2020-07-06,2020-07-07,899.990
32,2020-07-08,2020-07-12,849.990
32,2020-07-13,2020-07-19,799.990
32,2020-07-20,2020-07-28,899.990
32,2020-07-29,2020-08-02,799.990
32,2020-08-03,2020-08-09,899.990
32,2020-08-10,2020-08-16,799.990
32,2020-08-17,2020-08-23,799.990
32,2020-08-24,2020-09-01,799.990
32,2020-09-02,2020-09-13,899.990
32,2020-09-14,2020-09-20,799.990
32,2020-09-21,2020-09-27,799.990
32,2020-09-28,2020-10-04,799.990
32,2020-10-05,2020-10-11,799.990
32,2020-10-12,2020-10-18,799.990
32,2020-10-19,2020-10-27,799.990
32,2020-10-28,2020-11-01,799.990
32,2020-11-02,2020-11-12,799.990
32,2020-11-13,2020-11-15,899.990
32,2020-11-16,2020-11-17,799.990
32,2020-11-18,2020-11-23,799.990
32,2020-11-24,2020-11-28,799.990
32,2020-11-29,2020-12-05,799.990
32,2020-12-06,2020-12-07,899.990
32,2020-12-08,2020-12-12,799.990
32,2020-12-13,2020-12-18,799.990
32,2020-12-19,2020-12-24,799.990
32,2020-12-25,2020-12-31,799.990
32,2021-01-01,2021-01-05,799.990
32,2021-01-06,2021-01-10,799.990
32,2021-01-11,2021-01-17,799.990
32,2021-01-18,2021-01-26,849.990
32,2021-01-27,2021-01-31,849.990
32,2021-02-01,2021-02-09,849.990
32,2021-02-10,2021-02-15,849.990
32,2021-02-16,2021-02-23,899.990
32,2021-02-24,2021-02-28,799.990
32,2021-03-01,2021-03-02,899.990
32,2021-03-03,2021-03-07,799.990
32,2021-03-08,2021-03-16,899.990
32,2021-03-17,2021-03-21,699.990
32,2021-03-22,2021-03-28,699.990
32,2021-03-29,2021-06-30,899.990
32,2021-07-01,2021-08-26,1099.990
33,2019-09-12,2019-09-12,659.990
33,2019-09-13,2019-09-15,659.990
33,2019-09-16,2019-09-16,659.990
33,2019-09-17,2019-10-31,659.990
33,2019-11-01,2019-12-08,729.990
33,2019-12-09,2019-12-10,656.990
33,2019-12-11,2019-12-17,656.990
33,2019-12-18,2020-12-12,729.990
33,2020-12-13,2020-12-18,656.990
33,2020-12-19,2020-12-31,656.990
33,2021-01-01,9999-12-31,729.990
34,2019-04-08,2019-09-15,199.990
34,2019-09-16,2019-09-22,169.990
34,2019-09-23,2021-07-20,199.990
34,2021-07-21,2021-07-28,229.990
34,2021-07-29,2021-08-31,209.990
35,2018-11-19,2020-02-25,599.990
35,2020-02-26,2020-03-01,499.990
35,2020-03-02,2020-03-03,599.990
35,2020-03-04,2020-03-08,499.990
35,2020-03-09,2020-03-17,499.990
35,2020-03-18,2020-03-29,599.990
35,2020-03-30,2020-04-07,499.990
35,2020-04-08,2020-04-19,599.990
35,2020-04-20,2020-04-28,499.990
35,2020-04-29,2020-05-05,599.990
35,2020-05-06,2020-05-10,499.990
35,2020-05-11,2020-05-14,599.990
35,2020-05-15,2020-05-19,499.990
35,2020-05-20,2020-05-25,499.990
35,2020-05-26,2020-05-31,599.990
35,2020-06-01,2020-06-07,499.990
35,2020-06-08,2020-06-16,499.990
35,2020-06-17,2020-06-21,499.990
35,2020-06-22,2020-07-05,499.990
35,2020-07-06,2020-07-07,599.990
35,2020-07-08,2020-07-12,499.990
35,2020-07-13,2020-07-19,499.990
35,2020-07-20,2020-07-28,599.990
35,2020-07-29,2020-08-02,499.990
35,2020-08-03,2020-08-09,599.990
35,2020-08-10,2020-08-16,499.990
35,2020-08-17,2020-08-23,499.990
35,2020-08-24,2020-09-01,499.990
35,2020-09-02,2020-09-13,599.990
35,2020-09-14,2020-09-20,499.990
35,2020-09-21,2020-09-27,499.990
35,2020-09-28,2020-10-04,499.990
35,2020-10-05,2020-10-11,499.990
35,2020-10-12,2020-10-18,499.990
35,2020-10-19,2020-10-27,499.990
35,2020-10-28,2020-11-01,549.990
35,2020-11-02,2020-11-12,549.990
35,2020-11-13,2020-11-15,599.990
35,2020-11-16,2020-11-17,499.990
35,2020-11-18,2020-11-23,499.990
35,2020-11-24,2020-11-28,499.990
35,2020-11-29,2020-12-05,499.990
35,2020-12-06,2020-12-07,599.990
35,2020-12-08,2020-12-12,499.990
35,2020-12-13,2020-12-18,499.990
35,2020-12-19,2020-12-24,499.990
35,2020-12-25,2020-12-31,499.990
35,2021-01-01,2021-01-05,499.990
35,2021-01-06,2021-01-10,499.990
35,2021-01-11,2021-01-17,499.990
35,2021-01-18,2021-01-26,599.990
35,2021-01-27,2021-01-31,499.990
35,2021-02-01,2021-02-09,499.990
35,2021-02-10,2021-02-15,499.990
35,2021-02-16,2021-02-23,599.990
35,2021-02-24,2021-02-28,499.990
35,2021-03-01,2021-03-02,499.990
35,2021-03-03,2021-03-07,499.990
35,2021-03-08,2021-03-09,499.990
35,2021-03-10,2021-03-16,599.990
35,2021-03-17,2021-03-21,499.990
35,2021-03-22,2021-03-28,499.990
35,2021-03-29,2021-03-30,599.990
35,2021-03-31,2021-04-05,499.990
35,2021-04-06,2021-04-11,499.990
35,2021-04-12,2021-04-27,499.990
35,2021-04-28,2021-05-02,599.990
35,2021-05-03,2021-05-09,599.990
35,2021-05-10,2021-05-31,699.990
35,2021-06-01,2021-06-06,599.990
35,2021-06-07,2021-06-13,599.990
35,2021-06-14,2021-06-15,599.990
35,2021-06-16,2021-06-20,699.990
35,2021-06-21,2021-06-22,599.990
35,2021-06-23,2021-07-18,699.990
35,2021-07-19,2021-07-27,599.990
35,2021-07-28,2021-08-01,699.990
35,2021-08-02,2021-08-08,599.990
36,2019-08-21,2019-10-03,1261.090
36,2019-10-04,2019-10-08,1134.980
36,2019-10-09,2019-10-21,1261.090
36,2019-10-22,2019-10-27,1387.200
36,2019-10-28,2019-10-29,1248.480
36,2019-10-30,2019-10-31,1387.200
36,2019-11-01,2019-11-05,1279.990
36,2019-11-06,2019-11-10,1248.480
36,2019-11-11,2019-11-19,1151.990
36,2019-11-20,2019-11-26,1279.990
36,2019-11-27,2019-12-01,1151.990
36,2019-12-02,2019-12-10,1087.990
36,2019-12-11,2019-12-31,1279.990
36,2020-01-01,2020-01-07,1151.990
36,2020-01-08,2020-01-12,1279.990
36,2020-01-13,2020-01-19,1151.990
36,2020-01-20,2020-02-17,1279.990
36,2020-02-18,2020-02-23,1151.990
36,2020-02-24,2020-02-25,1151.990
36,2020-02-26,2020-03-03,1279.990
36,2020-03-04,2020-03-08,1151.990
36,2020-03-09,2020-03-29,1279.990
36,2020-03-30,2020-04-07,1151.990
36,2020-04-08,2020-06-07,1279.990
36,2020-06-08,2020-06-16,1273.300
36,2020-06-17,2020-09-01,1279.990
36,2020-09-02,2020-09-07,1273.300
36,2020-09-08,2020-09-20,1279.990
36,2020-09-21,2020-09-22,1273.300
36,2020-09-23,2020-11-08,1279.990
36,2020-11-09,2020-11-12,1151.990
36,2020-11-13,2020-11-15,1151.990
36,2020-11-16,2020-12-12,1279.990
36,2020-12-13,2020-12-18,1151.990
36,2020-12-19,2020-12-31,1151.990
36,2021-01-01,2021-03-02,1279.990
36,2021-03-03,2021-03-07,1273.300
36,2021-03-08,2021-03-14,1279.990
36,2021-03-15,2021-03-16,1273.300
36,2021-03-17,2021-03-21,1273.300
36,2021-03-22,2021-04-18,1279.990
36,2021-04-19,2021-04-27,1273.300
36,2021-04-28,2021-05-05,1279.990
36,2021-05-06,2021-05-25,1349.990
36,2021-05-26,2021-05-31,1336.000
36,2021-06-01,2021-06-13,1349.990
36,2021-06-14,2021-06-15,1336.000
36,2021-06-16,2021-06-20,1349.990
36,2021-06-21,2021-06-22,1336.000
36,2021-06-23,2021-07-05,1349.990
36,2021-07-06,2021-07-27,1336.000
36,2021-07-28,9999-12-31,1349.990
37,2019-09-12,2019-09-12,82.980
37,2019-09-13,2019-09-15,82.980
37,2019-09-16,2019-09-16,95.990
37,2019-09-17,2019-10-03,82.980
37,2019-10-04,2019-10-21,85.470
37,2019-10-22,2019-11-24,94.020
37,2019-11-25,2020-08-26,119.990
37,2020-08-27,2020-09-20,99.990
37,2020-09-21,2020-09-27,89.990
37,2020-09-28,2020-10-04,89.990
37,2020-10-05,2020-10-11,89.990
37,2020-10-12,2020-10-18,89.990
37,2020-10-19,2020-10-27,89.990
